2o. Agrupamento;3o. Agrupamento;Recurso;Descrição;Matéria Prima;Compr;Largu;Quant;Etapa Seguinte;carreta
GMS C.Plasma;Peças para Carretas IÇAMENTOS;31868;FECHAMENTO DA BASE MOVEL _ BASE MOVEL PARA ENSILADEIRA;120650 - CHAPA GQ   5/16(7,94)     1010;119,00;51,00;4;S Mont Sistemas Carretas;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas IÇAMENTOS;22810;CORPO DO SUPORTE P/CABO - ICAM C/FREIO       CBHF/CBMF;120650 - CHAPA GQ   5/16(7,94)     1010;80,00;80,00;2;S Estamparia;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Estamparia;Peças para Carretas IÇAMENTOS;22810;CORPO DO SUPORTE P/CABO - ICAM C/FREIO       CBHF/CBMF;;;;2;S Mont Sistemas Carretas;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Estamparia;Peças para Carretas IÇAMENTOS;25195;SUPORTE DE FIXAÇÃO IÇAM  CBHF (M12);;;;1;S Mont Sistemas Carretas;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Estamparia;Peças para Carretas IÇAMENTOS;25550;SUPORTE DE FIXAÇÃO TRASEIRO - IÇAM - CBHF M12;;;;1;S Mont Sistemas Carretas;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Estamparia;Peças para Carretas IÇAMENTOS;22822;FECHAMENTO DO SUPORTE P/CABO - ICAM C/FREIO       CBHF/CBMF;120203 - BOBINA CHAPA LQ 6.30 X 1,20 1008/1010;160,00;28,00;1;S Mont Sistemas Carretas;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Estamparia;Peças para Carretas IÇAMENTOS;25709;HASTE DE TRAÇÃO IÇAMENTO (FEV14...) CBHF (M12);120305 - BOBINA CHAPA LQ 4.75 X 1,20 A36/CIVIL300;2705,00;568,00;1;S Mont Sistemas Carretas;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Estamparia;Peças para Carretas IÇAMENTOS;25662;FECHAM DIANTEIRO ICAM (M98) FA (NOV13...);120305 - BOBINA CHAPA LQ 4.75 X 1,20 A36/CIVIL300;274,00;158,00;1;S Mont Sistemas Carretas;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Estamparia;Peças para Carretas IÇAMENTOS;31867;SUPOTE DA BASE DA ENSILADEIRA _ IÇAMENTO CBE _ CBHM 5000 CBE;120650 - CHAPA GQ   5/16(7,94)     1010;460,00;173,00;2;S Mont Sistemas Carretas;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Usinagem;Peças para Carretas IÇAMENTOS;443359;PINO TRAVA RÉ [CBH/CBHM/F/FA/FTC];;;;1;S Mont Sistemas Carretas;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Usinagem;Peças para Carretas IÇAMENTOS;30327;TUBO FIXO MACACO M17 CHASSI CBHM/CBH;;;;1;S Mont Sistemas Carretas;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Usinagem;Peças para Carretas IÇAMENTOS;31865;BUCHA DA MOLA DO EMBOLO [CBH/CBHM];134224 - TUBO MECANICO  71 X  43  ST-52;25,00;;2;S Mont Sistemas Carretas;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Guilhotinas;Peças para Carretas IÇAMENTOS;22822;FECHAMENTO DO SUPORTE P/CABO - ICAM C/FREIO       CBHF/CBMF;120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010;160,00;28,00;1;S Estamparia;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Guilhotinas;Peças para Carretas IÇAMENTOS;25241;REFORÇO DA BUCHA DO MACACO - ICAM FA;120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010;100,00;100,00;4;Sem Processo;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Corte Manual;Peças para Carretas IÇAMENTOS;30789;CORRENTE 180MM - MACACO M17;226105 - CORRENTE ELO 3/16 F. POLIDO;180,00;;1;S Estamparia;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Prensas;Peças para Carretas LATERAIS e FECHAMENTOS;425977;FEMEA ENGATE  -  GRADES  CBHM;"112203 - ACO TREF. RED. SAE-1020 - 1/2""";172,00;12,70;16;S Estamparia;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas LATERAIS e FECHAMENTOS;464259;CHAPEAM INFERIOR  - TAMP TRAS (8000) CBH;120267 - CHAPA FQ #14 (1,20 x 3,50m) 1010;1688,00;792,00;1;S Estamparia;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas LATERAIS e FECHAMENTOS;460394;CHAP GRADE DIANT 45 CM (5000)  CBH;120267 - CHAPA FQ #14 (1,20 x 3,50m) 1010;1686,00;595,00;2;S Estamparia;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas LATERAIS e FECHAMENTOS;466578;FECHAM LAT GRADE 60 CM (3500)  CBH;120273 - CHAPA FQ  3,75mm. SAE-1006;600,00;95,00;6;S Estamparia;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas LATERAIS e FECHAMENTOS;425953;FECHAMENTO LAT GRADE 45 CM  CBHM;120273 - CHAPA FQ  3,75mm. SAE-1006;446,00;95,00;12;S Estamparia;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Estamparia;Peças para Carretas LATERAIS e FECHAMENTOS;460230;CANT INF TAMPA TRASEIRA  CBH;;;;1;S Mont Sistemas Carretas;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Estamparia;Peças para Carretas LATERAIS e FECHAMENTOS;425953;FECHAMENTO LAT GRADE 45 CM  CBHM;;;;12;S Mont Sistemas Carretas;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Estamparia;Peças para Carretas LATERAIS e FECHAMENTOS;493107;CHAPEAM - GRADE LATERAL 45 CM  CBHM;;;;4;S Mont Sistemas Carretas;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Estamparia;Peças para Carretas LATERAIS e FECHAMENTOS;466633;CHAPEM GRADE DIANT 60CM  (3500) CBH;;;;1;S Mont Sistemas Carretas;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Estamparia;Peças para Carretas LATERAIS e FECHAMENTOS;466578;FECHAM LAT GRADE 60 CM (3500)  CBH;;;;6;S Mont Sistemas Carretas;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Estamparia;Peças para Carretas LATERAIS e FECHAMENTOS;14539;CHAP SUP TAMPA TRAS  M09 (10.000) CBHM;;;;1;Sem Processo;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Estamparia;Peças para Carretas LATERAIS e FECHAMENTOS;14527;FECH LAT TAMPA TRAS  M09 (10.000) CBHM;;;;2;Sem Processo;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Estamparia;Peças para Carretas LATERAIS e FECHAMENTOS;425977;FEMEA ENGATE  -  GRADES  CBHM;"112203 - ACO TREF. RED. SAE-1020 - 1/2""";172,00;12,70;16;S Mont Sistemas Carretas;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Estamparia;Peças para Carretas LATERAIS e FECHAMENTOS;464259;CHAPEAM INFERIOR  - TAMP TRAS (8000) CBH;120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300;1688,00;792,00;1;S Mont Sistemas Carretas;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Estamparia;Peças para Carretas LATERAIS e FECHAMENTOS;460394;CHAP GRADE DIANT 45 CM (5000)  CBH;120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300;1686,00;595,00;2;S Mont Sistemas Carretas;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Estamparia;Peças para Carretas LATERAIS e FECHAMENTOS;466566;CHAPEM GRADE LAT 60CM  (3500) CBH;120137 - BOBINA CHAPA LQ 2.00 X 1,50 A36/CIVIL300;2788,00;744,00;2;S Mont Sistemas Carretas;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Estamparia;Peças para Carretas LATERAIS e FECHAMENTOS;429764;APOIO FEMEA ENG  -  GRADES  CBHM;120278 - BOBINA CHAPA LQ 3.75 X 1,20 A36/CIVIL300;85,00;52,00;16;S Mont Sistemas Carretas;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Guilhotinas;Peças para Carretas LATERAIS e FECHAMENTOS;493107;CHAPEAM - GRADE LATERAL 45 CM  CBHM;120133 - CHAPA FQ #14 (1,20 x 5,60m) 1010;2788,00;595,00;4;S Estamparia;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Guilhotinas;Peças para Carretas LATERAIS e FECHAMENTOS;14539;CHAP SUP TAMPA TRAS  M09 (10.000) CBHM;120267 - CHAPA FQ #14 (1,20 x 3,50m) 1010;1688,00;930,00;1;S Estamparia;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Guilhotinas;Peças para Carretas LATERAIS e FECHAMENTOS;429764;APOIO FEMEA ENG  -  GRADES  CBHM;120273 - CHAPA FQ  3,75mm. SAE-1006;85,00;52,00;16;S Estamparia;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Guilhotinas;Peças para Carretas LATERAIS e FECHAMENTOS;466633;CHAPEM GRADE DIANT 60CM  (3500) CBH;120277 - CHAPA FQ #14 (1,50 x 4,00m) 1010;;;1;S Estamparia;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Guilhotinas;Peças para Carretas LATERAIS e FECHAMENTOS;460230;CANT INF TAMPA TRASEIRA  CBH;120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010;1686,00;96,00;1;S Estamparia;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Guilhotinas;Peças para Carretas LATERAIS e FECHAMENTOS;14527;FECH LAT TAMPA TRAS  M09 (10.000) CBHM;120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010;1500,00;100,00;2;S Estamparia;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Guilhotinas;Peças para Carretas LATERAIS e FECHAMENTOS;466566;CHAPEM GRADE LAT 60CM  (3500) CBH;120547 - BOBINA CHAPA LQ 2.65 X 1500 A36/CIVIL300;;;2;S Estamparia;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Prensas;Peças para Carretas PLATAF CAÇAMBAS;410251;ENGATE DOBRAD - CHASSI    C2;"112203 - ACO TREF. RED. SAE-1020 - 1/2""";110,00;12,70;8;S Estamparia;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Serras;Peças para Carretas PLATAF CAÇAMBAS;425874;PINO DA TRAVA         CBHM;"112434 - ACO TREF. RED. SAE-1020 - 3/4""";135,00;19,05;2;S Usinagem;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Serras;Peças para Carretas PLATAF CAÇAMBAS;425795;APOIO BUCHA GUIA    CBHM;120157 - CHAPA GQ   3/8 (9,53)     1010;55,00;30,00;2;Sem Processo;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Serras;Peças para Carretas PLATAF CAÇAMBAS;425734;TRANSV SUP CILINDRO    PLAT  CBHM;134055NAC - TUBO QUADRADO 120 X 120 X 8.00;540,00;;1;Sem Processo;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Serras;Peças para Carretas PLATAF CAÇAMBAS;425783;BUCHA GUIA    CBHM;134132 - TUBO MECANICO  32 X  20  ST-52;55,00;32,00;2;Sem Processo;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Serras;Peças para Carretas PLATAF CAÇAMBAS;30338;MANCAL - PLATAFORMA M17 (4T) CBH/CBHM;134212 - TUBO MECANICO  56 X  40  ST-52;57,00;;2;S Usinagem;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas PLATAF CAÇAMBAS;460709;TRANSV FRONTAL - PLAT (3500/5000) CBHM;120133 - CHAPA FQ #14 (1,20 x 5,60m) 1010;1690,00;360,00;1;S Estamparia;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas PLATAF CAÇAMBAS;34250;REFORÇO INFERIOR 3 [PLATAFORMA - CBHM];120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300;520,00;116,00;6;S Estamparia;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas PLATAF CAÇAMBAS;34249;REFORÇO INFERIOR 2 [PLATAFORMA - CBHM];120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300;410,00;116,00;4;S Estamparia;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas PLATAF CAÇAMBAS;494495;DOBRADIÇA TAMPA TRASEIRA  CBH/CBHM;120157 - CHAPA GQ   3/8 (9,53)     1010;110,00;87,00;2;Sem Processo;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas PLATAF CAÇAMBAS;425187;REFORÇO CENTRAL    CBHM;120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010;705,00;235,00;2;Sem Processo;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas PLATAF CAÇAMBAS;409959;SUPORTE DA COLUNA          CBHM;120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010;146,00;140,00;4;S Estamparia;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas PLATAF CAÇAMBAS;32553;TRANSVERSINA TRASEIRA [PLATAFORMA - CBHM 5000/6000];120250 - CHAPA #11(3,04) A36/CIVIL300;1690,00;411,00;1;S Estamparia;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas PLATAF CAÇAMBAS;30341;PISO DIR PLATAF M17 (3500/5000/8000) CBHM;120253 - CHAPA FQ #13 (1,20 x 5,60m) 1010;2790,00;1195,00;1;S Estamparia;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas PLATAF CAÇAMBAS;30339;PISO ESQ PLATAF M17 (3500/5000/8000) CBHM;120253 - CHAPA FQ #13 (1,20 x 5,60m) 1010;;;1;S Estamparia;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas PLATAF CAÇAMBAS;30334;LONGARINA DA PLATAFORMA M17    CBHM;120273 - CHAPA FQ  3,75mm. SAE-1006;2996,00;288,00;2;S Estamparia;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas PLATAF CAÇAMBAS;30645;REFORÇO TRANSV DIANTEIRA - PLATAFORMA CBHM M17;120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010;647,00;190,00;1;S Estamparia;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas PLATAF CAÇAMBAS;480009;ANILHO MOLA POCIS       CBH/CBHM;120305 - BOBINA CHAPA LQ 4.75 X 1,20 A36/CIVIL300;;;2;S C Guilhotina;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas PLATAF CAÇAMBAS;425760;SUPORTE DO CILINDRO       CBHM;120352 - CHAPA GQ   1/2 (12,7)     1010;87,00;80,00;4;Sem Processo;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas PLATAF CAÇAMBAS;26416;CORPO DA TRAVA CBH/CBHM 4/6;120352 - CHAPA GQ   1/2 (12,7)     1010;;;2;S Mont Sistemas Carretas;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas PLATAF CAÇAMBAS;30336;APOIO ARTICULAÇÃO - PLATAFORMA M17 (4T) CBH/CBHM;120650 - CHAPA GQ   5/16(7,94)     1010;1040,00;154,00;2;Sem Processo;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Estamparia;Peças para Carretas PLATAF CAÇAMBAS;425849;COMPLEM TRANSV TRASEIRA   CBHM;;;;4;S Mont Sistemas Carretas;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Estamparia;Peças para Carretas PLATAF CAÇAMBAS;425801;GUIA DA PLATAFORMA    CBHM;;;;2;S Mont Sistemas Carretas;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Estamparia;Peças para Carretas PLATAF CAÇAMBAS;409959;SUPORTE DA COLUNA          CBHM;;;;4;S Mont Sistemas Carretas;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Estamparia;Peças para Carretas PLATAF CAÇAMBAS;490313;REFORÇO TRAVA T TRAS -  ACESS  CBHM;;;;2;S Mont Sistemas Carretas;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Estamparia;Peças para Carretas PLATAF CAÇAMBAS;460679;TRANSV MENOR - PLAT (3500/5000)  CBHM;;;;2;S Mont Sistemas Carretas;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Estamparia;Peças para Carretas PLATAF CAÇAMBAS;410251;ENGATE DOBRAD - CHASSI    C2;"112203 - ACO TREF. RED. SAE-1020 - 1/2""";110,00;12,70;8;S Mont Sistemas Carretas;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Estamparia;Peças para Carretas PLATAF CAÇAMBAS;460709;TRANSV FRONTAL - PLAT (3500/5000) CBHM;120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300;1690,00;360,00;1;S Mont Sistemas Carretas;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Estamparia;Peças para Carretas PLATAF CAÇAMBAS;30339;PISO ESQ PLATAF M17 (3500/5000/8000) CBHM;120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300;2790,00;830,00;1;S Mont Sistemas Carretas;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Estamparia;Peças para Carretas PLATAF CAÇAMBAS;30341;PISO DIR PLATAF M17 (3500/5000/8000) CBHM;120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300;1195,00;2790,00;1;S Mont Sistemas Carretas;CBHM8000 SC RD BE M17 - Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRO - C/ FREIOS + BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
